title_tt,title_sp,album_tt,album_sp,artist,videos,views,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,popularity
God's Plan (Instrumental),God's Plan (Instrumental),God's Plan (Instrumental),God's Plan (Instrumental),Abtmelody,1,35000,0.674,0.597,0,-12.982,1,0.049,0.0196,0.885,0.675,0.215,77.185,4,196963,25
Saya Anak Malaysia,Saya Anak Malaysia,RISE: Ini Kalilah,RISE: Ini Kalilah,"Dato David Aramugam, Nikki Palikat, Projector Band, 朱浩仁, Priscilla Abby, Meer Nash, 李佩玲, Jenn Chia",2,255900,0.663,0.881,8,-4.034,1,0.0436,0.0577,0.0,0.649,0.641,121.99,4,205000,26
Kaikai Kitan (Jujutsu Kaisen),Kaikai Kitan (Jujutsu Kaisen),Kaikai Kitan (Jujutsu Kaisen),Eternal Ride vol.III,Ren Avel,1,108400,0.712,0.641,3,-10.536,1,0.0397,0.813,0.811,0.113,0.17,126.027,4,123810,54
Haruskah Aku Mati,Haruskah Aku Mati,Haruskah Aku Mati,Haruskah Aku Mati,Arief,1,77100,0.568,0.59,11,-7.561,0,0.0233,0.214,6.54e-05,0.342,0.23,92.043,4,333994,55
Sugar Flame,Sugar Flame,Sugar Flame,Sugar Flame,"Soundwaves, Solven, Britt Lari",2,99200,0.738,0.753,0,-5.807,0,0.0339,0.121,5.2e-06,0.2,0.351,123.951,4,158710,36
Mesmerised,Mesmerised,Mesmerised,Mesmerised,LEISURE,1,92300,0.686,0.325,7,-6.588,1,0.037,0.903,0.614,0.421,0.524,79.994,4,252973,46
The Weekend (Funk Wav Remix),The Weekend - Funk Wav Remix,The Weekend (Funk Wav Remix),The Weekend (Funk Wav Remix),"SZA, Calvin Harris, Funk Wav",2,602100,0.775,0.573,11,-4.933,1,0.0585,0.495,0.0,0.126,0.667,101.925,4,171806,74
Uy Aha,Uy Aha,Hayde,Hayde,Kâzım Koyuncu,2,65100,0.733,0.836,8,-10.694,0,0.0476,0.00366,0.0938,0.0427,0.718,124.011,4,141693,48
Kawaiii,KAWAII,,GOLDEN FLOWER,Tatarka,2,9400,0.767,0.692,10,-4.876,0,0.101,0.02,0.00104,0.343,0.41,83.053,4,127339,53
It's Time to Celebrate,It's Time to Celebrate,Celebrate,Celebrate,JoJo Siwa,2,15400000,0.692,0.898,5,-4.66,1,0.0476,0.00254,0.0,0.355,0.851,140.012,4,175929,44
RELOAD,Reload,RELOAD,Love Hope Faith,"Colt Ford, Taylor Ray Holbrook",3,6900000,0.631,0.805,11,-5.37,0,0.127,0.132,0.0,0.167,0.633,160.079,4,179693,58
Eheis Emena,Eheis Emena,Eheis Emena,Eheis Emena,Christos Dantis,1,63900,0.612,0.872,0,-3.784,0,0.0287,0.46,0.0,0.104,0.55,105.064,4,232478,18
Hey Ya!,Hey Ya!,00s Party Mixtape,Speakerboxxx/The Love Below,Outkast,3,28200000,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,4,235213,80
Rose,Roses - Imanbek Remix,Titanic: Music from the Motion Picture Soundtrack,While The World Was Burning,"SAINt JHN, Imanbek",2,110200,0.769,0.719,8,-5.472,1,0.0474,0.0143,0.00777,0.359,0.863,121.955,4,176867,71
No,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),Pt. One,Red (Taylor's Version),"Taylor Swift, Phoebe Bridgers",4,187600,0.606,0.377,0,-9.455,1,0.0275,0.817,0.0,0.154,0.446,101.96,4,258813,84
Walking On Sunshine,Walking On Sunshine,"Hits of the 80s, Vol. 1",Katrina & The Waves,Katrina & The Waves,1,1400000,0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.944,109.902,4,238733,77
Cute Baby,Cute (Baby Rest),MAGICAL MYSTERY TELEPATHY,Lovely (Naptime),Children's Music,2,2300000,0.778,0.0758,0,-18.715,0,0.0567,0.739,0.0,0.0792,0.224,83.966,4,125714,0
Mamma Mia,Mamma Mia,70' 80' International,Abba,ABBA,1,279000,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,4,213267,76
Catgroove,Catgroove,"Coco, Pt. 2","Coco, Pt. 2",Parov Stelar,172,149400000,0.821,0.9,2,-6.962,1,0.0661,0.0219,0.759,0.036,0.578,127.981,4,238240,54
Long Way Off,Long Way Off,Seventeen Going Under - Deluxe,Seventeen Going Under (Deluxe),Sam Fender,1,57100,0.45,0.817,8,-4.13,0,0.0299,0.012,0.0,0.382,0.735,163.977,4,229693,64
Wiggle (feat. Snoop Dogg),Wiggle (feat. Snoop Dogg),Platinum Hits,Talk Dirty,"Jason Derulo, Snoop Dogg",1,893000,0.697,0.621,9,-6.886,0,0.25,0.0802,0.0,0.162,0.721,81.946,4,193296,59
Tipo Gin - Ao Vivo,Tipo Gin - Ao Vivo,Todo Mundo Ama O Chris - Ao Vivo,Todo Mundo Ama O Chris (Ao Vivo),MC Kevin o Chris,2,30900000,0.75,0.668,0,-4.49,0,0.061,0.78,3.13e-06,0.338,0.786,94.998,4,159147,73
X Gon' Give It to Ya (Re-Recorded / Remastered),X Gon' Give It to Ya (Re-Recorded / Remastered),The Best of DMX (Re-Recorded Versions),The Best of DMX (Re-Recorded Versions),DMX,1,7500000,0.604,0.893,6,-3.396,1,0.201,0.117,0.0,0.178,0.54,190.205,4,232613,19
Look at Me Now,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),Look at Me Now,F.A.M.E. (Expanded Edition),"Chris Brown, Lil Wayne, Busta Rhymes",1,101500,0.767,0.677,11,-6.128,0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,4,222587,72
Demon,Demon High,Demon,Demon High,Lil Uzi Vert,1,372400,0.75,0.543,5,-10.672,0,0.179,0.355,0.0,0.419,0.652,150.066,4,197418,76
World Is Spinning,World Is Spinning,World Is Spinning,World Is Spinning,DMAD,2,276100,0.775,0.674,6,-6.943,0,0.256,0.00132,0.0,0.169,0.38,94.965,4,130142,72
Chill Vibes,Chill Vibes,Chill Day Vibes,LoFi Beats To Study To,"Lofi Sleep Chill & Study, Lofi Hip-Hop Beats, LO-FI BEATS",2,516700,0.564,0.189,0,-21.315,0,0.0664,0.806,0.934,0.143,0.312,76.961,4,113231,51
Where Do You Think You Are Going,Where Do You Think You Are Going,Where Do You Think You Are Going,Where Do You Think You Are Going,"Yves V, CORSAK, Leony",2,319300,0.683,0.532,11,-7.851,0,0.0848,0.351,0.0,0.32,0.613,126.024,4,156500,53
BORED IN THE HOUSE,Bored In The House,BORED IN THE HOUSE,Bored In The House,"Tyga, Curtis Roach",1,6400000,0.928,0.372,1,-10.393,1,0.321,0.0202,9.6e-06,0.0948,0.732,112.458,4,174933,57
Dỗi Vậy Luôn,Đi Về Nhà,,Đi Về Nhà,"Đen, JustaTee",1,1300000,0.742,0.662,5,-4.651,1,0.0647,0.578,0.0,0.126,0.486,84.006,4,200000,58
Music Food (Chillmix),Music Food - Chillmix,Building Chill City (Electronic Artists),Building Chill City (Electronic Artists),Chad,2,3900000,0.657,0.875,4,-7.917,0,0.0456,0.149,0.725,0.102,0.48,118.984,4,203639,1
Belum Siap Kehilangan,Belum Siap Kehilangan,Belum Siap Kehilangan,Belum Siap Kehilangan,Stevan Pasaribu,4,1300000,0.476,0.563,9,-5.528,1,0.0285,0.657,0.0,0.0861,0.201,143.909,4,288333,72
Σκάσε,Σκάσε,Cool Kids Never Die,Cool Kids Never Die,Solmeister,1,34500,0.8,0.753,9,-6.993,0,0.0382,0.166,0.0,0.0433,0.84,110.035,4,207529,29
"Goodnight Sweet Possums - From ""Ice Age The Meltdown""","Goodnight Sweet Possums - From ""Ice Age The Meltdown""",Ice Age: The Meltdown - Original Motion Picture Soundtrack,Ice Age: The Meltdown (Original Motion Picture Soundtrack),John Powell,3,9600000,0.161,0.0459,6,-29.584,0,0.0372,0.678,0.00584,0.148,0.152,70.074,3,48466,58
SUVs (Black on Black),SUVs (Black on Black),SUVs (Black on Black),SUVs (Black on Black),"Jack Harlow, Pooh Shiesty",2,664100,0.801,0.688,1,-4.594,1,0.396,0.144,0.0,0.107,0.5,162.928,4,157675,79
Rasputin,Rasputin,Rasputin,Rasputin,"Majestic, Boney M.",4,132200,0.758,0.913,6,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,4,186210,84
Move Slow,Move Slow,Cult 45,Move Slow,One True God,1,19700000,0.807,0.794,7,-4.902,0,0.112,0.142,0.862,0.0993,0.295,99.979,4,141600,57
Runaway,Runaway,Running With The Wolves - EP,All My Demons Greeting Me as a Friend (Deluxe),AURORA,1,101800,0.521,0.277,11,-10.34,1,0.0356,0.634,7.07e-05,0.103,0.13,115.01,4,248827,75
Can You Feel My Heart,Can You Feel My Heart,Sempiternal (Expanded Edition),Sempiternal (Expanded Edition),Bring Me The Horizon,3,451500,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527,5,228147,79
OH YEAH,"Oh Yeah, You Gonna Cry?",,Pebble Brain,Lovejoy,2,36700,0.711,0.696,5,-6.927,0,0.0515,0.00885,2.15e-05,0.0755,0.734,110.904,4,169643,75
Masare,Macarena,,Fiesta Macarena,Los Del Rio,3,105500,0.927,0.721,8,-12.561,1,0.0908,0.422,4.36e-05,0.0422,0.965,103.018,4,249382,59
Boyz-N-The-Hood - Remix;Edited,Boyz-N-The-Hood - Remix;Edited,Eazy-Duz-It,Eazy-Duz-It,Eazy-E,1,36300,0.845,0.435,7,-10.325,1,0.425,0.0171,0.0,0.681,0.658,87.668,4,378627,30
Pa Que Te Lo Gozes,Pa' Que Te Lo Gozen,Reggaeton Karaoke Volume 1,White Lion Hits Version Volumen I,Tego Calderon,2,6800000,0.796,0.723,1,-10.449,0,0.108,0.326,0.000102,0.0821,0.87,95.018,4,136453,58
Patlamaya Devam (Bassboosted Remix),Patlamaya Devam (Bassboosted Remix),Patlamaya Devam (Bassboosted Remix),Patlamaya Devam (Bassboosted Remix),Isyan Tetick,147,9800000,0.894,0.77,4,-6.764,1,0.123,0.308,4.17e-06,0.0664,0.513,101.013,4,140198,48
snowflake (feat. Jaden & Sarcastic Sounds),snowflake (feat. Jaden & Sarcastic Sounds),snowflake (feat. Jaden & Sarcastic Sounds),tell me your feelings and i won't tell you mine,"Powfu, Jaden, Sarcastic Sounds",1,601900,0.419,0.408,9,-10.899,0,0.25,0.95,0.0,0.35,0.502,62.829,4,187500,69
She's Somebody's Daughter (The Wedding Version),She's Somebody's Daughter (The Wedding Version),She's Somebody's Daughter (The Wedding Version),She's Somebody's Daughter (The Wedding Version),Drew Baldridge,1,3000000,0.499,0.375,6,-7.29,1,0.0364,0.803,0.0,0.108,0.4,171.987,4,210476,62
Walk,Walking On A Dream,Walk,Walking On A Dream (10th Anniversary Edition),Empire of the Sun,2,497100,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,4,198440,78
Çome Çiya,El Comerciante,Potpori,Sigue La Magia Dando,Grupo Marca Registrada,1,45200000,0.83,0.743,10,-4.643,1,0.0386,0.351,0.0,0.11,0.837,105.0,3,245376,67
Первая,Первая дискотека,Первая,ПРОПАГАНДА,"DEAD BLONDE, GSPD",2,102300,0.691,0.828,8,-7.392,1,0.118,0.00326,0.000604,0.0382,0.637,166.931,4,192575,51
You & Me,You & Me,You & Me,Chapters,James TW,1,64500,0.714,0.686,11,-6.333,1,0.0445,0.203,7.76e-06,0.102,0.828,127.015,4,231653,72
"I am not a woman, I'm a god","I am not a woman, I'm a god","If I Can’t Have Love, I Want Power","If I Can’t Have Love, I Want Power",Halsey,2,248100,0.523,0.702,6,-6.74,0,0.0462,0.00397,0.0325,0.063,0.494,179.992,4,176413,73
Boyfriend,boyfriend (with Social House),Boyfriend,boyfriend,"Ariana Grande, Social House",1,94200,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,4,186107,77
 Anh Em Chí Cốt,Yêu Là Cưới,,Yêu Là Cưới,Phát Hồ,1,265200,0.854,0.751,2,-6.393,0,0.0369,0.116,1.86e-05,0.0742,0.92,129.973,4,179077,33
Pocketful of Sunshine,Pocketful of Sunshine,Pocketful Of Sunshine,Pocketful Of Sunshine,Natasha Bedingfield,2,630500,0.721,0.88,9,-3.896,0,0.0454,0.191,0.0,0.0769,0.655,110.021,4,202907,66
Ghost,Ghost,Ghost,Justice,Justin Bieber,1,180800,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,4,153190,87
Botella Tras Botella,Botella Tras Botella,Botella Tras Botella,Botella Tras Botella,"Gera MX, Christian Nodal",1,2700000,0.727,0.546,0,-4.572,1,0.0437,0.656,0.0,0.122,0.69,106.891,4,197333,84
Gardening,Gardening at Night (Live),Poppet Stars,Pale Blue Eyes - Live American Radio Broadcast,R.E.M.,1,243100,0.203,0.842,7,-12.537,1,0.0617,0.00119,0.00326,0.82,0.4,166.077,4,220614,10
"Dark Can Be Beautiful - From ""Song House Live""","Dark Can Be Beautiful - From ""Song House Live""",Dark Can Be Beautiful - From “Song House Live”,Dark Can Be Beautiful (From “Song House Live”),Alec Chambers,1,1300000,0.554,0.486,2,-6.496,1,0.0637,0.247,0.0,0.139,0.231,77.119,4,157856,53
Go Fuck Yourself,Go Fuck Yourself,First Steps,First Steps,Two Feet,2,134000,0.765,0.327,6,-8.029,1,0.277,0.571,0.0479,0.0787,0.292,74.931,4,129600,77
Up,Up,Up,Up,Cardi B,3,2400000,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,4,156945,78
Lalala,Lalala,Lalala,Lalala,"Y2K, bbno$",1,1800000,0.843,0.39,2,-7.899,1,0.0846,0.178,0.0,0.137,0.495,129.972,4,160627,77
PUSSY BOY,PUSSY BOY,PUSSY BOY,PUSSY BOY,Egor Kreed,1,61300,0.891,0.674,6,-6.948,0,0.0422,0.238,0.0,0.0857,0.787,128.006,4,134297,62
I Love You Always Forever (Edit),I Love You Always Forever - Hector Fonseca & Eduardo Lujan Radio Edit,90's The Collection,I Love You Always Forever (Remixes),"Betty Who, Hector Fonseca, Eduardo Lujan",1,3100000,0.639,0.908,0,-5.359,1,0.0276,0.00595,0.00105,0.056,0.761,127.951,4,213792,26
Under The Influence,Under The Influence,Indigo (Extended),Indigo (Extended),Chris Brown,1,52500,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,4,184613,72
Low,Low (feat. T-Pain),Straight Outta Oz - Deluxe Edition,Mail on Sunday,"Flo Rida, T-Pain",3,381200,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008,4,231400,82
Babel - Original Mix,Torre De Babel - DB Original Mix,Babel,12 Favoritas,"David Bisbal, Vicente Amigo",3,7300000,0.71,0.962,5,-2.229,1,0.0785,0.283,0.0,0.276,0.811,100.002,4,191800,15
Ani Kuni,Ani Kuni,Ani Kuni,Ani Kuni,Polo & Pan,2,14100000,0.661,0.623,0,-6.157,1,0.0292,0.198,0.602,0.0753,0.0491,121.002,4,276387,64
PING PONG,PING PONG,,1+1=1,HyunA&DAWN,3,61300,0.855,0.87,10,-2.059,0,0.0826,0.0122,0.000675,0.0202,0.863,103.028,4,158253,77
Mercedes-Benz,Mercedes Benz,Mercedes-Benz,Pearl (Legacy Edition),Janis Joplin,1,1900000,0.704,0.106,0,-15.169,0,0.542,0.939,0.0,0.0674,0.521,86.763,4,107867,58
Dewy Skin,Purge Motif,Dewy Skin,Purge Motif,"dropK, Dewy Sinatra",2,1100000,0.885,0.509,11,-8.758,0,0.11,0.00847,0.00898,0.323,0.471,126.99,4,222992,18
Agapi Mou Treli,Agapi Mou Treli,Simia Ton Keron,Maria Ioannidou,Maria Ioannidou,1,1674,0.722,0.748,6,-4.857,0,0.0279,0.238,0.0,0.153,0.729,127.869,3,211720,0
Making Christmas,Making Christmas,Vitamin String Quartet Performs the Nightmare Before Christmas,Nightmare Before Christmas Special Edition,"The Citizens of Halloween, Danny Elfman",1,25100000,0.559,0.386,11,-12.86,1,0.108,0.69,9.87e-05,0.122,0.256,140.238,4,237867,55
Attentions Charlie Puth,Attentions Charlie Puth,Attentions Charlie Puth,Attentions Charlie Puth,Anyways,1,139300,0.709,0.468,3,-8.584,0,0.0443,0.232,2.2e-05,0.0931,0.468,100.086,4,186697,19
Тлеет,Тлеет,Тлеет,Тлеет,"Bula, SVNV",1,62300,0.817,0.453,8,-6.907,1,0.204,0.067,5.88e-05,0.0856,0.442,158.057,4,150580,63
Dikopo Maheri,Agapi Pou 'Gines Dikopo Maheri,Dikopo Maheri,Playing With Melina / Pirazodas Ti Melina,"Melina Mercouri, Papercut",2,48200,0.66,0.755,5,-9.258,1,0.0296,0.124,0.0923,0.212,0.54,98.035,4,237267,35
"freaks but slowed, muffled echo","freaks but slowed, muffled echo","freaks but slowed, muffled echo","freaks but slowed, muffled echo",Dazel Ukuto,7,19700000,0.341,0.393,10,-27.104,1,0.0478,0.479,0.727,0.11,0.187,144.631,4,176640,70
Ae Dil Hai Mushkil (Instrumental),Ae Dil Hai Mushkil - Instrumental,Ae Dil Hai Mushkil (Instrumental) [Original Motion Picture Soundtrack],Ae Dil Hai Mushkil (Instrumental) [Original Motion Picture Soundtrack],"Pritam, Ajay Singha",1,3900000,0.551,0.479,4,-13.877,0,0.0344,0.947,0.919,0.13,0.338,124.017,4,270000,34
Kai Kapos Etsi S' Eroteftika,Kai Kapos Etsi S' Eroteftika,Kai Kapos Etsi S' Eroteftika,Kai Kapos Etsi S' Eroteftika,Panagiotis Mpourantonis,1,43400,0.424,0.687,9,-7.237,0,0.0672,0.164,0.0,0.0883,0.728,151.866,5,208421,6
Parta,Paralyzed,Mnimes,Paralyzed,Sueco,1,175600,0.587,0.847,0,-5.273,0,0.0594,0.00126,2.29e-06,0.111,0.376,149.954,4,162805,78
3rd World Free Boski Trunt Up (feat. Lil Blood),3rd World Free Boski Trunt Up (feat. Lil Blood),3rd World & Lil Blood Presents: The Come Up Hosted by Philthy Rich,3rd World & Lil Blood Presents: The Come Up Hosted by Philthy Rich,"Lil Goofy, Philthy Rich",14,1300000,0.437,0.811,1,-3.711,1,0.142,0.0529,0.0,0.845,0.423,137.921,5,182453,51
Looney Tunes,Looney Tunes,Pozitive,Looney Tunes,"sonolunicosam, BrusBeat, IBM",1,36700,0.667,0.673,8,-7.875,1,0.0622,0.063,0.0,0.163,0.558,139.96,4,159429,27
Lionel Messi,Lionel Messi,Lionel Messi,Lionel Messi,AJK,1,160000,0.776,0.682,4,-8.734,0,0.291,0.145,5.77e-05,0.446,0.469,143.087,4,174994,21
Cristal Моёт Тлеет,Тлеет (Remix),Cristal Моёт Тлеет,Тлеет (Remix),"Bula, SVNV, Swanky Tunes",1,62500,0.86,0.664,8,-4.329,1,0.0664,0.00618,9.79e-05,0.0503,0.663,127.994,4,213750,43
See Nobody,Nobody Praying For Me,See Nobody,Isolate And Medicate,Seether,1,10600,0.541,0.916,7,-5.964,0,0.0612,0.00326,2.04e-06,0.0967,0.627,156.015,4,197800,63
Wicked Games - Original,Wicked Games - Original,House Of Balloons - Original,House Of Balloons (Original),The Weeknd,1,468900,0.606,0.57,9,-6.684,1,0.032,0.0217,8.47e-06,0.301,0.258,114.033,4,325305,61
The Money,The Assignment,21 Chump Street - The Musical,The Assignment,Tay Money,1,44300,0.908,0.477,11,-5.515,1,0.385,0.426,0.0,0.0361,0.538,146.986,4,113328,70
S' Agapao Akoma,S' Agapao Akoma,Sou Ta Dosa Ola,Sou Ta Dosa Ola,Petros Iakovidis,1,1904,0.613,0.4,4,-9.237,0,0.0263,0.222,0.0,0.131,0.238,114.065,4,201293,23
Yaar Beli,Yaar Beli,Yaar Beli,Yaar Beli,Guri,1,60500,0.612,0.853,5,-3.585,0,0.0704,0.00522,0.0,0.422,0.566,166.884,4,211796,49
SHY DDOONG (feat. RAVI),SHY DDOONG (feat. RAVI),SHY DDOONG (feat. RAVI),SHY DDOONG (feat. RAVI),"BOOKKU DDOONG, RAVI",2,147200,0.731,0.759,11,-4.21,0,0.0343,0.209,0.0,0.363,0.487,99.951,4,159160,49
Yandı Gönül,Yandı Gönül,Yandı Gönül,Yandı Gönül,Cioman,6,545200,0.823,0.808,0,-5.271,1,0.184,0.14,0.0454,0.0791,0.655,89.95,4,152667,34
Use Somebody,Use Somebody,Use Somebody,Only By The Night,Kings of Leon,1,58800,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,4,230760,76
Seduce (feat. Capella Grey),Seduce (feat. Capella Grey),Seduce (feat. Capella Grey),Seduce (feat. Capella Grey),"Russ, Capella Grey",19,3200000,0.825,0.366,1,-6.973,0,0.0614,0.624,1.87e-06,0.0575,0.75,94.032,4,117447,79
Baby UFO	,Baby UFO,Baby UFO,Baby UFO,戦慄かなの,4,97300,0.906,0.676,5,-7.622,0,0.0491,0.0976,0.000571,0.0721,0.724,100.004,4,223670,40
몸매 Mommae (feat. Ugly Duck),MOMMAE (Feat. Ugly Duck),몸매 Mommae,MOMMAE,"Jay Park, Ugly Duck",1,245500,0.694,0.691,0,-4.791,1,0.287,0.226,0.0,0.104,0.678,93.91,4,204992,48
แม่,แม่สาย,แม่,ทับหลัง,"Carabao, Center Stage",1,907500,0.554,0.491,5,-6.125,1,0.0253,0.423,1.45e-06,0.452,0.337,140.079,4,291200,37
"Christmas song ""Let's decorate""",Let's Decorate the Christmas Tree,,Funtastic Kids Songs,Fun Kids English,1,115000,0.754,0.248,5,-16.022,1,0.0894,0.0775,0.0,0.0891,0.71,134.639,4,262900,0
Tommy T,Tommy Tortoise,Golden Boy,Tommy Tortoise,Joanna Carlton,1,13800000,0.597,0.0498,5,-27.875,1,0.138,0.996,0.973,0.103,0.926,135.342,4,104875,55
색안경 (STEREOTYPE),STEREOTYPE,STEREOTYPE,STEREOTYPE,STAYC,2,176700,0.605,0.805,6,-3.212,1,0.0641,0.313,0.0,0.659,0.738,148.298,4,191696,79
Tropical,Tropical,Tropical,Living Life,Miky Woodz,1,5500000,0.83,0.659,6,-4.579,0,0.32,0.252,0.0,0.214,0.687,173.938,4,188055,56
Show Must Go On,The Show Must Go On - Remastered 2011,Freddie Mercury Rework,Innuendo (Deluxe Remastered Version),Queen,1,130300,0.306,0.686,11,-6.928,0,0.0347,0.414,0.0,0.112,0.175,83.402,4,277827,55
Mad At Me.,Mad At Me.,Mad At Me.,KIKI,Kiana Ledé,1,37800,0.735,0.585,0,-5.111,0,0.211,0.0775,7.13e-06,0.0996,0.447,82.429,4,135373,61
Red,Red (Taylor's Version),Indigo,Red (Taylor's Version),Taylor Swift,1,49200,0.516,0.777,1,-4.908,0,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,4,223093,86
Rapaziadinha do Tiktok,Rapaziadinha do Tiktok,Rapaziadinha do Tiktok,Rapaziadinha do Tiktok,"Mc Brunyn, Dj Yuri da Escócia",1,51700,0.682,0.53,1,-7.199,0,0.453,0.00157,0.0,0.271,0.966,116.111,1,149238,62
Gang Shit No Lame Shit,Gang Shit No Lame Shit,Glockoma,Glockoma,Key Glock,2,95900,0.828,0.434,5,-10.609,1,0.301,0.0394,0.0,0.0806,0.38,115.071,4,131600,76
I Put a Spell On You,I Put A Spell On You,A Very Jazzy Halloween,I Put A Spell On You,Nina Simone,1,443600,0.42,0.398,6,-9.13,0,0.0296,0.755,0.000537,0.172,0.364,88.897,3,155027,67
วายร้าย,วายร้าย,วายร้าย,วายร้าย,"UrboyTJ, SDthaitay",1,330900,0.774,0.836,9,-3.204,1,0.0941,0.0898,0.0,0.317,0.773,95.022,4,208421,44
Let It Snow! (10th Anniversary),Let It Snow! - 10th Anniversary,Let It Snow! (10th Anniversary),Christmas (Deluxe 10th Anniversary Edition),Michael Bublé,1,990900,0.558,0.531,7,-5.114,0,0.0478,0.631,0.0,0.124,0.576,129.908,4,159629,44
Pain Interlude,Pain Interlude,Pain Interlude,Sonic Sound,Seventh Angelo,3,450600,0.591,0.667,11,-12.513,0,0.251,0.00746,0.0,0.119,0.524,160.79,4,160490,38
Sholawat Nabi,Sholawat Nabi,Sholawatun Nabi,Sholawatun Nabi,Haqqani Maulid Ensemble,1,111200,0.472,0.596,3,-8.511,1,0.0321,0.399,0.0,0.174,0.446,135.62,4,750960,27
Hey Tayo (Tayo Opening Theme Song),Hey Tayo - Tayo Opening Theme Song,HEY TAYO,HEY TAYO,ENHYPEN,5,276400,0.785,0.672,8,-4.379,1,0.0306,0.119,0.0,0.0554,0.754,114.996,4,111387,69
Happy Nation,Happy Nation,Happy Nation (U.S. Version) [Remastered],Happy Nation,Ace of Base,1,89400,0.668,0.864,1,-5.129,1,0.0367,0.00121,0.0043,0.0785,0.672,96.049,4,255413,53
Enter Sandman (Made Famous by Metallica),Enter Sandman (Made Famous by Metallica),Guitar Riff Ringtones,"Baby Lullabies Popular Music - Music For Sleep, Relaxation & Dream State",Pop Lullaby Ensemble,1,1300000,0.711,0.375,11,-16.495,1,0.111,0.602,0.852,0.0901,0.701,187.989,3,210187,3
Batang-Bata Ka Pa,Batang-Bata Ka Pa,Ten Years Together,Ten Years Together,APO Hiking Society,1,104100,0.416,0.509,4,-10.264,1,0.028,0.495,0.00431,0.195,0.467,143.377,4,249693,52
Dreamy,Dreamy Rain,Dreamy,Skyscraps,Rainded,13,5700000,0.182,0.86,5,-26.251,1,0.053,0.121,0.992,0.894,0.0129,80.904,5,151580,66
sad,Sad Beautiful Tragic (Taylor's Version),,Red (Taylor's Version),Taylor Swift,1,195000,0.601,0.406,7,-11.827,1,0.0275,0.622,9.19e-05,0.133,0.232,130.059,3,284773,80
Hymn to Sea,Hymn to Sea,Titanic,Titanic,"Dave Murray, The Los Angeles Singers & Orchestra",3,1600000,0.252,0.299,8,-17.674,1,0.0506,0.758,0.857,0.0946,0.0758,77.253,3,89913,31
Old Town Road Remix,Old Town Road - Remix,桃花不断,7 EP,"Lil Nas X, Billy Ray Cyrus",1,3200000,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,4,157067,80
Teri Meri,Teri Meri,,Bodyguard,"Rahat Fateh Ali Khan, Shreya Ghoshal",1,127800,0.401,0.517,2,-6.618,0,0.0481,0.0661,0.0,0.202,0.471,128.451,4,325312,58
"Let It Go (From ""Frozen"")","Let It Go - From ""Frozen""/Soundtrack Version","Into the Unknown (Inspired from ""Frozen 2"")",Frozen (Original Motion Picture Soundtrack / Deluxe Edition),Idina Menzel,3,6700000,0.543,0.485,8,-6.85,1,0.0305,0.558,0.0,0.12,0.371,136.961,4,223840,74
